nome,numeroSerie
screwdriver,11000
rope,11001
hammer,11002
knife,11003
rope,11004
gun,11005
knife,11006
rope,11007
knife,11008
mask,11009
rope,11010
knife,11011
knife,11012
phone,11013
rope,11014
phone,11015
hammer,11016
rope,11017
knife,11018
crowbar,11019
crowbar,11020
phone,11021
hammer,11022
mask,11023
crowbar,11024
flashlight,11025
flashlight,11026
rope,11027
phone,11028
knife,11029
screwdriver,11030
mask,11031
gun,11032
crowbar,11033
screwdriver,11034
flashlight,11035
knife,11036
rope,11037
crowbar,11038
flashlight,11039
crowbar,11040
mask,11041
phone,11042
phone,11043
hammer,11044
mask,11045
screwdriver,11046
screwdriver,11047
gun,11048
rope,11049
phone,11050
screwdriver,11051
hammer,11052
gun,11053
knife,11054
knife,11055
rope,11056
hammer,11057
knife,11058
crowbar,11059
knife,11060
flashlight,11061
flashlight,11062
hammer,11063
mask,11064
rope,11065
knife,11066
gun,11067
crowbar,11068
gun,11069
gun,11070
gun,11071
crowbar,11072
gun,11073
gun,11074
hammer,11075
crowbar,11076
knife,11077
flashlight,11078
rope,11079
knife,11080
knife,11081
mask,11082
hammer,11083
knife,11084
mask,11085
phone,11086
knife,11087
flashlight,11088
mask,11089
knife,11090
rope,11091
phone,11092
crowbar,11093
knife,11094
hammer,11095
screwdriver,11096
mask,11097
crowbar,11098
gun,11099
mask,11100
knife,11101
hammer,11102
mask,11103
mask,11104
mask,11105
phone,11106
flashlight,11107
rope,11108
phone,11109
knife,11110
crowbar,11111
crowbar,11112
knife,11113
knife,11114
phone,11115
rope,11116
gun,11117
flashlight,11118
hammer,11119
screwdriver,11120
mask,11121
crowbar,11122
flashlight,11123
flashlight,11124
crowbar,11125
rope,11126
gun,11127
screwdriver,11128
knife,11129
knife,11130
hammer,11131
rope,11132
hammer,11133
knife,11134
mask,11135
phone,11136
screwdriver,11137
knife,11138
crowbar,11139
mask,11140
screwdriver,11141
crowbar,11142
rope,11143
screwdriver,11144
flashlight,11145
mask,11146
flashlight,11147
flashlight,11148
screwdriver,11149
screwdriver,11150
rope,11151
rope,11152
flashlight,11153
flashlight,11154
phone,11155
mask,11156
phone,11157
screwdriver,11158
screwdriver,11159
gun,11160
flashlight,11161
gun,11162
phone,11163
crowbar,11164
phone,11165
phone,11166
knife,11167
gun,11168
knife,11169
knife,11170
rope,11171
rope,11172
gun,11173
flashlight,11174
mask,11175
screwdriver,11176
knife,11177
mask,11178
knife,11179
hammer,11180
phone,11181
knife,11182
knife,11183
hammer,11184
crowbar,11185
knife,11186
phone,11187
screwdriver,11188
crowbar,11189
gun,11190
mask,11191
phone,11192
phone,11193
flashlight,11194
knife,11195
hammer,11196
phone,11197
mask,11198
knife,11199
rope,11200
phone,11201
gun,11202
crowbar,11203
rope,11204
mask,11205
gun,11206
rope,11207
mask,11208
gun,11209
rope,11210
gun,11211
flashlight,11212
crowbar,11213
gun,11214
mask,11215
screwdriver,11216
mask,11217
crowbar,11218
crowbar,11219
knife,11220
screwdriver,11221
knife,11222
flashlight,11223
flashlight,11224
gun,11225
screwdriver,11226
knife,11227
rope,11228
rope,11229
screwdriver,11230
knife,11231
gun,11232
crowbar,11233
screwdriver,11234
phone,11235
crowbar,11236
screwdriver,11237
gun,11238
gun,11239
flashlight,11240
hammer,11241
rope,11242
hammer,11243
knife,11244
knife,11245
phone,11246
phone,11247
knife,11248
mask,11249
hammer,11250
crowbar,11251
knife,11252
mask,11253
crowbar,11254
rope,11255
mask,11256
screwdriver,11257
knife,11258
knife,11259
hammer,11260
gun,11261
knife,11262
phone,11263
screwdriver,11264
rope,11265
phone,11266
flashlight,11267
screwdriver,11268
crowbar,11269
phone,11270
knife,11271
screwdriver,11272
knife,11273
flashlight,11274
hammer,11275
crowbar,11276
rope,11277
mask,11278
hammer,11279
gun,11280
flashlight,11281
knife,11282
flashlight,11283
rope,11284
hammer,11285
screwdriver,11286
hammer,11287
screwdriver,11288
phone,11289
phone,11290
gun,11291
screwdriver,11292
rope,11293
mask,11294
gun,11295
knife,11296
knife,11297
flashlight,11298
gun,11299
screwdriver,11300
flashlight,11301
crowbar,11302
mask,11303
mask,11304
mask,11305
knife,11306
flashlight,11307
flashlight,11308
mask,11309
crowbar,11310
phone,11311
mask,11312
mask,11313
gun,11314
knife,11315
screwdriver,11316
hammer,11317
gun,11318
flashlight,11319
crowbar,11320
screwdriver,11321
rope,11322
knife,11323
knife,11324
flashlight,11325
knife,11326
crowbar,11327
knife,11328
screwdriver,11329
hammer,11330
knife,11331
rope,11332
gun,11333
crowbar,11334
gun,11335
phone,11336
knife,11337
crowbar,11338
knife,11339
knife,11340
phone,11341
flashlight,11342
mask,11343
knife,11344
phone,11345
screwdriver,11346
