cap,citta,nome,paese
23000,Genoa,Pizzeria,Italia
23001,Rome,Trattoria,Italia
23002,Florence,Enoteca,Italia
23003,Rome,Banca,Italia
23004,Messina,Pizzeria,Italia
23005,Messina,Panetteria,Italia
23006,Genoa,Trattoria,Italia
23007,Venice,Ristorante,Italia
23008,Rome,Banca,Italia
23009,Naples,Trattoria,Italia
23010,Messina,Trattoria,Italia
23011,Florence,Trattoria,Italia
23012,Messina,Banca,Italia
23013,Milan,Pizzeria,Italia
23014,Venezia,Enoteca,Italia
23015,Venice,Enoteca,Italia
23016,Venice,Panetteria,Italia
23017,Florence,Trattoria,Italia
23018,Verona,Pizzeria,Italia
23019,Venezia,Salumeria,Italia
23020,Palermo,Trattoria,Italia
23021,Milan,Trattoria,Italia
23022,Messina,Banca,Italia
23023,Bologna,Panetteria,Italia
23024,Milan,Enoteca,Italia
23025,Rome,Ristorante,Italia
23026,Naples,Pizzeria,Italia
23027,Venice,Banca,Italia
23028,Turin,Salumeria,Italia
23029,Naples,Trattoria,Italia
23030,Verona,Panetteria,Italia
23031,Verona,Pizzeria,Italia
23032,Rome,Banca,Italia
23033,Milan,Panetteria,Italia
23034,Florence,Ristorante,Italia
23035,Turin,Trattoria,Italia
23036,Bologna,Banca,Italia
23037,Venice,Trattoria,Italia
23038,Verona,Trattoria,Italia
23039,Genoa,Enoteca,Italia
23040,Florence,Panetteria,Italia
23041,Verona,Ristorante,Italia
23042,Turin,Pizzeria,Italia
23043,Turin,Banca,Italia
23044,Messina,Enoteca,Italia
23045,Venice,Panetteria,Italia
23046,Verona,Banca,Italia
23047,Florence,Banca,Italia
23048,Naples,Panetteria,Italia
23049,Messina,Salumeria,Italia
23050,Verona,Banca,Italia
23051,Venice,Ristorante,Italia
23052,Bologna,Banca,Italia
23053,Venice,Salumeria,Italia
23054,Bologna,Salumeria,Italia
23055,Rome,Banca,Italia
23056,Genoa,Trattoria,Italia
23057,Bologna,Trattoria,Italia
23058,Bologna,Panetteria,Italia
23059,Palermo,Panetteria,Italia
23060,Palermo,Pizzeria,Italia
23061,Genoa,Banca,Italia
23062,Bologna,Salumeria,Italia
23063,Turin,Enoteca,Italia
23064,Verona,Trattoria,Italia
23065,Verona,Trattoria,Italia
23066,Venice,Ristorante,Italia
23067,Verona,Panetteria,Italia
23068,Venezia,Salumeria,Italia
23069,Milan,Pizzeria,Italia
23070,Venezia,Salumeria,Italia
23071,Palermo,Pizzeria,Italia
23072,Florence,Trattoria,Italia
23073,Florence,Trattoria,Italia
23074,Venice,Enoteca,Italia
23075,Rome,Ristorante,Italia
23076,Turin,Enoteca,Italia
23077,Rome,Panetteria,Italia
23078,Bologna,Trattoria,Italia
23079,Florence,Banca,Italia
23080,Florence,Banca,Italia
23081,Verona,Enoteca,Italia
23082,Venezia,Salumeria,Italia
23083,Verona,Salumeria,Italia
23084,Rome,Salumeria,Italia
23085,Bologna,Ristorante,Italia
23086,Naples,Trattoria,Italia
23087,Venice,Pizzeria,Italia
23088,Verona,Trattoria,Italia
23089,Milan,Banca,Italia
23090,Palermo,Banca,Italia
23091,Turin,Trattoria,Italia
23092,Milan,Panetteria,Italia
23093,Genoa,Panetteria,Italia
23094,Genoa,Panetteria,Italia
23095,Palermo,Enoteca,Italia
23096,Rome,Ristorante,Italia
23097,Palermo,Ristorante,Italia
23098,Milan,Pizzeria,Italia
23099,Verona,Panetteria,Italia
23100,Rome,Pizzeria,Italia
23101,Milan,Banca,Italia
23102,Venezia,Pizzeria,Italia
23103,Verona,Enoteca,Italia
23104,Naples,Trattoria,Italia
23105,Turin,Pizzeria,Italia
23106,Genoa,Enoteca,Italia
23107,Messina,Panetteria,Italia
23108,Messina,Enoteca,Italia
23109,Genoa,Enoteca,Italia
23110,Turin,Enoteca,Italia
23111,Messina,Trattoria,Italia
23112,Turin,Trattoria,Italia
23113,Turin,Panetteria,Italia
23114,Palermo,Salumeria,Italia
