nome,numeroSerie
knife,4000
flashlight,4001
gun,4002
flashlight,4003
knife,4004
hammer,4005
knife,4006
screwdriver,4007
knife,4008
knife,4009
flashlight,4010
knife,4011
knife,4012
hammer,4013
phone,4014
knife,4015
crowbar,4016
gun,4017
mask,4018
phone,4019
rope,4020
flashlight,4021
gun,4022
knife,4023
knife,4024
mask,4025
gun,4026
crowbar,4027
flashlight,4028
screwdriver,4029
knife,4030
mask,4031
crowbar,4032
flashlight,4033
gun,4034
hammer,4035
phone,4036
phone,4037
flashlight,4038
screwdriver,4039
rope,4040
phone,4041
crowbar,4042
rope,4043
flashlight,4044
mask,4045
mask,4046
flashlight,4047
phone,4048
rope,4049
knife,4050
hammer,4051
flashlight,4052
crowbar,4053
phone,4054
knife,4055
phone,4056
knife,4057
knife,4058
knife,4059
phone,4060
crowbar,4061
screwdriver,4062
hammer,4063
gun,4064
gun,4065
knife,4066
screwdriver,4067
phone,4068
crowbar,4069
flashlight,4070
mask,4071
rope,4072
rope,4073
flashlight,4074
knife,4075
screwdriver,4076
gun,4077
screwdriver,4078
hammer,4079
rope,4080
hammer,4081
hammer,4082
gun,4083
mask,4084
knife,4085
gun,4086
screwdriver,4087
gun,4088
mask,4089
knife,4090
mask,4091
phone,4092
screwdriver,4093
mask,4094
flashlight,4095
rope,4096
rope,4097
mask,4098
screwdriver,4099
hammer,4100
flashlight,4101
screwdriver,4102
flashlight,4103
screwdriver,4104
rope,4105
flashlight,4106
crowbar,4107
knife,4108
crowbar,4109
flashlight,4110
hammer,4111
flashlight,4112
rope,4113
rope,4114
crowbar,4115
crowbar,4116
mask,4117
flashlight,4118
mask,4119
knife,4120
hammer,4121
mask,4122
screwdriver,4123
hammer,4124
knife,4125
rope,4126
hammer,4127
flashlight,4128
gun,4129
screwdriver,4130
flashlight,4131
knife,4132
rope,4133
screwdriver,4134
flashlight,4135
rope,4136
phone,4137
screwdriver,4138
mask,4139
rope,4140
crowbar,4141
crowbar,4142
mask,4143
mask,4144
mask,4145
crowbar,4146
mask,4147
flashlight,4148
phone,4149
screwdriver,4150
mask,4151
mask,4152
phone,4153
knife,4154
flashlight,4155
rope,4156
mask,4157
gun,4158
mask,4159
mask,4160
knife,4161
gun,4162
knife,4163
screwdriver,4164
crowbar,4165
phone,4166
rope,4167
knife,4168
knife,4169
knife,4170
mask,4171
knife,4172
screwdriver,4173
knife,4174
phone,4175
phone,4176
knife,4177
hammer,4178
mask,4179
gun,4180
gun,4181
screwdriver,4182
rope,4183
crowbar,4184
phone,4185
flashlight,4186
knife,4187
mask,4188
gun,4189
flashlight,4190
hammer,4191
hammer,4192
rope,4193
gun,4194
screwdriver,4195
phone,4196
rope,4197
screwdriver,4198
crowbar,4199
flashlight,4200
mask,4201
knife,4202
knife,4203
hammer,4204
crowbar,4205
mask,4206
flashlight,4207
gun,4208
phone,4209
rope,4210
knife,4211
flashlight,4212
gun,4213
mask,4214
mask,4215
rope,4216
screwdriver,4217
hammer,4218
phone,4219
crowbar,4220
knife,4221
knife,4222
rope,4223
hammer,4224
gun,4225
gun,4226
gun,4227
knife,4228
screwdriver,4229
rope,4230
phone,4231
flashlight,4232
knife,4233
knife,4234
hammer,4235
phone,4236
mask,4237
rope,4238
gun,4239
mask,4240
gun,4241
hammer,4242
phone,4243
screwdriver,4244
knife,4245
phone,4246
flashlight,4247
crowbar,4248
knife,4249
mask,4250
crowbar,4251
screwdriver,4252
gun,4253
screwdriver,4254
flashlight,4255
gun,4256
screwdriver,4257
gun,4258
crowbar,4259
rope,4260
hammer,4261
mask,4262
gun,4263
knife,4264
knife,4265
hammer,4266
rope,4267
gun,4268
hammer,4269
flashlight,4270
knife,4271
screwdriver,4272
knife,4273
phone,4274
mask,4275
flashlight,4276
phone,4277
phone,4278
rope,4279
rope,4280
hammer,4281
gun,4282
mask,4283
mask,4284
hammer,4285
knife,4286
rope,4287
gun,4288
gun,4289
screwdriver,4290
rope,4291
phone,4292
phone,4293
gun,4294
flashlight,4295
crowbar,4296
gun,4297
mask,4298
hammer,4299
crowbar,4300
mask,4301
knife,4302
screwdriver,4303
hammer,4304
gun,4305
hammer,4306
knife,4307
knife,4308
rope,4309
gun,4310
crowbar,4311
flashlight,4312
gun,4313
hammer,4314
hammer,4315
phone,4316
mask,4317
knife,4318
rope,4319
flashlight,4320
crowbar,4321
screwdriver,4322
rope,4323
mask,4324
hammer,4325
knife,4326
knife,4327
mask,4328
hammer,4329
gun,4330
knife,4331
phone,4332
gun,4333
knife,4334
gun,4335
rope,4336
screwdriver,4337
knife,4338
flashlight,4339
hammer,4340
hammer,4341
gun,4342
crowbar,4343
hammer,4344
phone,4345
flashlight,4346
mask,4347
mask,4348
flashlight,4349
crowbar,4350
flashlight,4351
hammer,4352
flashlight,4353
screwdriver,4354
knife,4355
knife,4356
knife,4357
knife,4358
mask,4359
hammer,4360
flashlight,4361
gun,4362
phone,4363
mask,4364
rope,4365
hammer,4366
flashlight,4367
crowbar,4368
phone,4369
phone,4370
knife,4371
crowbar,4372
crowbar,4373
screwdriver,4374
flashlight,4375
rope,4376
mask,4377
screwdriver,4378
crowbar,4379
knife,4380
knife,4381
gun,4382
screwdriver,4383
phone,4384
hammer,4385
crowbar,4386
crowbar,4387
crowbar,4388
mask,4389
screwdriver,4390
gun,4391
knife,4392
rope,4393
crowbar,4394
gun,4395
crowbar,4396
knife,4397
knife,4398
rope,4399
crowbar,4400
mask,4401
rope,4402
rope,4403
hammer,4404
knife,4405
crowbar,4406
rope,4407
phone,4408
hammer,4409
flashlight,4410
phone,4411
crowbar,4412
crowbar,4413
flashlight,4414
phone,4415
phone,4416
gun,4417
mask,4418
gun,4419
rope,4420
phone,4421
flashlight,4422
gun,4423
flashlight,4424
screwdriver,4425
flashlight,4426
knife,4427
knife,4428
knife,4429
knife,4430
flashlight,4431
gun,4432
flashlight,4433
rope,4434
rope,4435
hammer,4436
mask,4437
crowbar,4438
mask,4439
knife,4440
rope,4441
hammer,4442
flashlight,4443
phone,4444
knife,4445
screwdriver,4446
knife,4447
screwdriver,4448
knife,4449
gun,4450
gun,4451
knife,4452
crowbar,4453
phone,4454
phone,4455
knife,4456
hammer,4457
phone,4458
rope,4459
phone,4460
flashlight,4461
hammer,4462
knife,4463
flashlight,4464
knife,4465
gun,4466
hammer,4467
phone,4468
crowbar,4469
phone,4470
knife,4471
flashlight,4472
knife,4473
flashlight,4474
crowbar,4475
phone,4476
knife,4477
hammer,4478
mask,4479
knife,4480
crowbar,4481
knife,4482
knife,4483
phone,4484
phone,4485
crowbar,4486
rope,4487
rope,4488
flashlight,4489
rope,4490
gun,4491
flashlight,4492
hammer,4493
screwdriver,4494
crowbar,4495
knife,4496
phone,4497
screwdriver,4498
crowbar,4499
rope,4500
flashlight,4501
crowbar,4502
knife,4503
rope,4504
knife,4505
hammer,4506
knife,4507
knife,4508
rope,4509
screwdriver,4510
hammer,4511
phone,4512
screwdriver,4513
rope,4514
knife,4515
rope,4516
mask,4517
hammer,4518
hammer,4519
rope,4520
gun,4521
hammer,4522
gun,4523
mask,4524
screwdriver,4525
screwdriver,4526
rope,4527
crowbar,4528
flashlight,4529
mask,4530
knife,4531
screwdriver,4532
hammer,4533
screwdriver,4534
gun,4535
knife,4536
knife,4537
phone,4538
knife,4539
mask,4540
hammer,4541
crowbar,4542
flashlight,4543
screwdriver,4544
knife,4545
screwdriver,4546
crowbar,4547
crowbar,4548
crowbar,4549
knife,4550
rope,4551
phone,4552
flashlight,4553
phone,4554
crowbar,4555
hammer,4556
knife,4557
phone,4558
screwdriver,4559
screwdriver,4560
crowbar,4561
mask,4562
gun,4563
knife,4564
screwdriver,4565
mask,4566
gun,4567
hammer,4568
phone,4569
flashlight,4570
rope,4571
knife,4572
knife,4573
flashlight,4574
mask,4575
knife,4576
phone,4577
rope,4578
crowbar,4579
phone,4580
flashlight,4581
knife,4582
knife,4583
gun,4584
hammer,4585
mask,4586
gun,4587
hammer,4588
mask,4589
knife,4590
mask,4591
crowbar,4592
gun,4593
gun,4594
gun,4595
mask,4596
gun,4597
screwdriver,4598
mask,4599
knife,4600
phone,4601
screwdriver,4602
rope,4603
crowbar,4604
flashlight,4605
gun,4606
phone,4607
hammer,4608
screwdriver,4609
screwdriver,4610
screwdriver,4611
mask,4612
screwdriver,4613
knife,4614
gun,4615
knife,4616
knife,4617
knife,4618
flashlight,4619
gun,4620
mask,4621
knife,4622
screwdriver,4623
gun,4624
knife,4625
phone,4626
hammer,4627
hammer,4628
gun,4629
gun,4630
hammer,4631
rope,4632
knife,4633
knife,4634
phone,4635
knife,4636
gun,4637
rope,4638
phone,4639
knife,4640
mask,4641
knife,4642
screwdriver,4643
knife,4644
crowbar,4645
rope,4646
phone,4647
rope,4648
screwdriver,4649
mask,4650
gun,4651
