nome,numeroSerie
knife,23000
screwdriver,23001
mask,23002
rope,23003
screwdriver,23004
crowbar,23005
gun,23006
flashlight,23007
hammer,23008
screwdriver,23009
mask,23010
screwdriver,23011
mask,23012
knife,23013
flashlight,23014
crowbar,23015
knife,23016
screwdriver,23017
knife,23018
screwdriver,23019
crowbar,23020
crowbar,23021
rope,23022
mask,23023
hammer,23024
knife,23025
screwdriver,23026
knife,23027
gun,23028
rope,23029
flashlight,23030
knife,23031
phone,23032
hammer,23033
flashlight,23034
knife,23035
knife,23036
phone,23037
screwdriver,23038
rope,23039
phone,23040
mask,23041
crowbar,23042
screwdriver,23043
phone,23044
knife,23045
crowbar,23046
flashlight,23047
rope,23048
crowbar,23049
gun,23050
knife,23051
hammer,23052
rope,23053
gun,23054
hammer,23055
mask,23056
mask,23057
knife,23058
gun,23059
rope,23060
crowbar,23061
hammer,23062
crowbar,23063
screwdriver,23064
crowbar,23065
mask,23066
knife,23067
screwdriver,23068
knife,23069
flashlight,23070
mask,23071
knife,23072
hammer,23073
gun,23074
crowbar,23075
mask,23076
phone,23077
flashlight,23078
hammer,23079
phone,23080
flashlight,23081
crowbar,23082
rope,23083
hammer,23084
rope,23085
flashlight,23086
knife,23087
mask,23088
knife,23089
hammer,23090
gun,23091
hammer,23092
knife,23093
flashlight,23094
rope,23095
flashlight,23096
rope,23097
screwdriver,23098
phone,23099
knife,23100
gun,23101
screwdriver,23102
rope,23103
knife,23104
mask,23105
mask,23106
gun,23107
flashlight,23108
flashlight,23109
gun,23110
knife,23111
mask,23112
gun,23113
flashlight,23114
phone,23115
knife,23116
knife,23117
hammer,23118
hammer,23119
rope,23120
gun,23121
mask,23122
phone,23123
knife,23124
crowbar,23125
hammer,23126
knife,23127
knife,23128
crowbar,23129
flashlight,23130
knife,23131
rope,23132
flashlight,23133
crowbar,23134
hammer,23135
phone,23136
phone,23137
flashlight,23138
screwdriver,23139
crowbar,23140
phone,23141
phone,23142
hammer,23143
screwdriver,23144
flashlight,23145
gun,23146
mask,23147
mask,23148
mask,23149
mask,23150
rope,23151
flashlight,23152
crowbar,23153
gun,23154
flashlight,23155
knife,23156
knife,23157
mask,23158
knife,23159
phone,23160
knife,23161
knife,23162
flashlight,23163
knife,23164
hammer,23165
crowbar,23166
knife,23167
knife,23168
gun,23169
crowbar,23170
gun,23171
hammer,23172
gun,23173
knife,23174
flashlight,23175
hammer,23176
crowbar,23177
screwdriver,23178
rope,23179
rope,23180
flashlight,23181
crowbar,23182
crowbar,23183
mask,23184
knife,23185
knife,23186
knife,23187
hammer,23188
crowbar,23189
knife,23190
knife,23191
flashlight,23192
phone,23193
phone,23194
hammer,23195
knife,23196
knife,23197
phone,23198
knife,23199
flashlight,23200
screwdriver,23201
knife,23202
rope,23203
knife,23204
flashlight,23205
gun,23206
rope,23207
knife,23208
rope,23209
knife,23210
rope,23211
phone,23212
flashlight,23213
knife,23214
crowbar,23215
phone,23216
flashlight,23217
phone,23218
flashlight,23219
knife,23220
rope,23221
flashlight,23222
crowbar,23223
crowbar,23224
screwdriver,23225
screwdriver,23226
mask,23227
hammer,23228
knife,23229
crowbar,23230
phone,23231
gun,23232
gun,23233
rope,23234
rope,23235
knife,23236
phone,23237
knife,23238
flashlight,23239
flashlight,23240
mask,23241
phone,23242
knife,23243
phone,23244
screwdriver,23245
knife,23246
screwdriver,23247
flashlight,23248
knife,23249
flashlight,23250
rope,23251
knife,23252
phone,23253
rope,23254
hammer,23255
gun,23256
knife,23257
hammer,23258
screwdriver,23259
crowbar,23260
mask,23261
knife,23262
mask,23263
gun,23264
rope,23265
phone,23266
gun,23267
rope,23268
rope,23269
rope,23270
crowbar,23271
rope,23272
screwdriver,23273
mask,23274
flashlight,23275
crowbar,23276
phone,23277
flashlight,23278
flashlight,23279
knife,23280
rope,23281
hammer,23282
flashlight,23283
crowbar,23284
knife,23285
screwdriver,23286
gun,23287
flashlight,23288
knife,23289
crowbar,23290
gun,23291
screwdriver,23292
mask,23293
knife,23294
knife,23295
hammer,23296
hammer,23297
flashlight,23298
phone,23299
screwdriver,23300
flashlight,23301
gun,23302
knife,23303
crowbar,23304
knife,23305
gun,23306
flashlight,23307
rope,23308
knife,23309
flashlight,23310
hammer,23311
crowbar,23312
flashlight,23313
gun,23314
rope,23315
crowbar,23316
screwdriver,23317
knife,23318
mask,23319
rope,23320
knife,23321
rope,23322
screwdriver,23323
hammer,23324
rope,23325
knife,23326
crowbar,23327
screwdriver,23328
flashlight,23329
knife,23330
mask,23331
crowbar,23332
phone,23333
rope,23334
knife,23335
rope,23336
knife,23337
hammer,23338
flashlight,23339
knife,23340
hammer,23341
knife,23342
screwdriver,23343
knife,23344
phone,23345
rope,23346
flashlight,23347
flashlight,23348
gun,23349
phone,23350
crowbar,23351
hammer,23352
phone,23353
hammer,23354
knife,23355
knife,23356
hammer,23357
gun,23358
knife,23359
crowbar,23360
phone,23361
hammer,23362
rope,23363
rope,23364
crowbar,23365
flashlight,23366
rope,23367
phone,23368
knife,23369
mask,23370
knife,23371
knife,23372
rope,23373
phone,23374
hammer,23375
mask,23376
mask,23377
phone,23378
screwdriver,23379
phone,23380
knife,23381
phone,23382
gun,23383
mask,23384
hammer,23385
screwdriver,23386
screwdriver,23387
phone,23388
crowbar,23389
screwdriver,23390
phone,23391
mask,23392
screwdriver,23393
screwdriver,23394
flashlight,23395
phone,23396
gun,23397
knife,23398
rope,23399
knife,23400
flashlight,23401
knife,23402
knife,23403
flashlight,23404
flashlight,23405
crowbar,23406
screwdriver,23407
flashlight,23408
hammer,23409
gun,23410
mask,23411
gun,23412
rope,23413
crowbar,23414
flashlight,23415
crowbar,23416
knife,23417
screwdriver,23418
mask,23419
gun,23420
flashlight,23421
knife,23422
screwdriver,23423
knife,23424
gun,23425
hammer,23426
rope,23427
crowbar,23428
screwdriver,23429
rope,23430
screwdriver,23431
knife,23432
gun,23433
crowbar,23434
crowbar,23435
gun,23436
knife,23437
mask,23438
knife,23439
crowbar,23440
rope,23441
screwdriver,23442
knife,23443
screwdriver,23444
rope,23445
rope,23446
crowbar,23447
crowbar,23448
rope,23449
flashlight,23450
crowbar,23451
flashlight,23452
gun,23453
hammer,23454
knife,23455
rope,23456
mask,23457
phone,23458
gun,23459
hammer,23460
flashlight,23461
gun,23462
mask,23463
knife,23464
rope,23465
mask,23466
crowbar,23467
phone,23468
phone,23469
crowbar,23470
rope,23471
knife,23472
screwdriver,23473
flashlight,23474
gun,23475
screwdriver,23476
knife,23477
rope,23478
flashlight,23479
hammer,23480
hammer,23481
phone,23482
gun,23483
gun,23484
knife,23485
screwdriver,23486
gun,23487
phone,23488
knife,23489
screwdriver,23490
phone,23491
rope,23492
rope,23493
phone,23494
phone,23495
hammer,23496
crowbar,23497
phone,23498
gun,23499
crowbar,23500
knife,23501
screwdriver,23502
rope,23503
crowbar,23504
knife,23505
gun,23506
phone,23507
hammer,23508
knife,23509
hammer,23510
screwdriver,23511
screwdriver,23512
mask,23513
mask,23514
rope,23515
screwdriver,23516
gun,23517
rope,23518
knife,23519
gun,23520
mask,23521
hammer,23522
knife,23523
hammer,23524
knife,23525
crowbar,23526
gun,23527
screwdriver,23528
gun,23529
phone,23530
flashlight,23531
hammer,23532
crowbar,23533
phone,23534
mask,23535
screwdriver,23536
knife,23537
knife,23538
mask,23539
flashlight,23540
knife,23541
knife,23542
phone,23543
knife,23544
screwdriver,23545
phone,23546
mask,23547
mask,23548
screwdriver,23549
gun,23550
knife,23551
mask,23552
knife,23553
phone,23554
phone,23555
flashlight,23556
hammer,23557
screwdriver,23558
phone,23559
gun,23560
crowbar,23561
knife,23562
flashlight,23563
screwdriver,23564
mask,23565
gun,23566
mask,23567
crowbar,23568
hammer,23569
flashlight,23570
hammer,23571
flashlight,23572
knife,23573
hammer,23574
knife,23575
hammer,23576
flashlight,23577
knife,23578
knife,23579
hammer,23580
knife,23581
hammer,23582
knife,23583
phone,23584
flashlight,23585
hammer,23586
gun,23587
mask,23588
hammer,23589
gun,23590
knife,23591
hammer,23592
rope,23593
hammer,23594
screwdriver,23595
crowbar,23596
mask,23597
flashlight,23598
flashlight,23599
flashlight,23600
phone,23601
gun,23602
knife,23603
flashlight,23604
phone,23605
screwdriver,23606
flashlight,23607
rope,23608
phone,23609
flashlight,23610
mask,23611
rope,23612
gun,23613
gun,23614
hammer,23615
phone,23616
screwdriver,23617
mask,23618
crowbar,23619
screwdriver,23620
knife,23621
knife,23622
phone,23623
screwdriver,23624
knife,23625
screwdriver,23626
phone,23627
knife,23628
screwdriver,23629
mask,23630
phone,23631
mask,23632
gun,23633
knife,23634
phone,23635
hammer,23636
knife,23637
hammer,23638
crowbar,23639
flashlight,23640
flashlight,23641
mask,23642
crowbar,23643
hammer,23644
screwdriver,23645
gun,23646
crowbar,23647
crowbar,23648
hammer,23649
rope,23650
hammer,23651
rope,23652
flashlight,23653
rope,23654
rope,23655
rope,23656
knife,23657
flashlight,23658
flashlight,23659
hammer,23660
knife,23661
rope,23662
knife,23663
gun,23664
flashlight,23665
screwdriver,23666
screwdriver,23667
knife,23668
screwdriver,23669
phone,23670
mask,23671
mask,23672
phone,23673
mask,23674
knife,23675
knife,23676
gun,23677
hammer,23678
flashlight,23679
hammer,23680
rope,23681
mask,23682
hammer,23683
hammer,23684
mask,23685
hammer,23686
gun,23687
phone,23688
rope,23689
knife,23690
hammer,23691
knife,23692
knife,23693
mask,23694
hammer,23695
gun,23696
screwdriver,23697
rope,23698
flashlight,23699
hammer,23700
gun,23701
mask,23702
flashlight,23703
knife,23704
knife,23705
crowbar,23706
rope,23707
knife,23708
mask,23709
flashlight,23710
screwdriver,23711
flashlight,23712
hammer,23713
rope,23714
rope,23715
knife,23716
flashlight,23717
rope,23718
crowbar,23719
knife,23720
screwdriver,23721
mask,23722
rope,23723
gun,23724
crowbar,23725
mask,23726
crowbar,23727
screwdriver,23728
flashlight,23729
phone,23730
mask,23731
gun,23732
flashlight,23733
phone,23734
rope,23735
screwdriver,23736
knife,23737
phone,23738
rope,23739
gun,23740
rope,23741
gun,23742
crowbar,23743
crowbar,23744
phone,23745
phone,23746
knife,23747
screwdriver,23748
phone,23749
phone,23750
knife,23751
knife,23752
knife,23753
gun,23754
flashlight,23755
flashlight,23756
crowbar,23757
rope,23758
rope,23759
phone,23760
gun,23761
screwdriver,23762
knife,23763
crowbar,23764
crowbar,23765
rope,23766
mask,23767
screwdriver,23768
hammer,23769
crowbar,23770
knife,23771
gun,23772
rope,23773
screwdriver,23774
gun,23775
phone,23776
crowbar,23777
knife,23778
rope,23779
phone,23780
mask,23781
phone,23782
knife,23783
flashlight,23784
flashlight,23785
rope,23786
mask,23787
crowbar,23788
knife,23789
hammer,23790
knife,23791
hammer,23792
gun,23793
knife,23794
rope,23795
rope,23796
screwdriver,23797
rope,23798
flashlight,23799
gun,23800
flashlight,23801
flashlight,23802
