nome,numeroSerie
gun,3000
phone,3001
phone,3002
knife,3003
gun,3004
rope,3005
rope,3006
hammer,3007
hammer,3008
crowbar,3009
rope,3010
flashlight,3011
gun,3012
knife,3013
rope,3014
knife,3015
mask,3016
rope,3017
knife,3018
phone,3019
rope,3020
flashlight,3021
crowbar,3022
gun,3023
rope,3024
flashlight,3025
screwdriver,3026
knife,3027
crowbar,3028
hammer,3029
mask,3030
gun,3031
rope,3032
crowbar,3033
flashlight,3034
phone,3035
screwdriver,3036
flashlight,3037
screwdriver,3038
flashlight,3039
flashlight,3040
rope,3041
knife,3042
gun,3043
knife,3044
mask,3045
crowbar,3046
mask,3047
hammer,3048
knife,3049
phone,3050
rope,3051
mask,3052
rope,3053
rope,3054
flashlight,3055
gun,3056
crowbar,3057
rope,3058
mask,3059
hammer,3060
knife,3061
screwdriver,3062
rope,3063
knife,3064
hammer,3065
gun,3066
screwdriver,3067
flashlight,3068
phone,3069
knife,3070
gun,3071
hammer,3072
screwdriver,3073
flashlight,3074
hammer,3075
flashlight,3076
crowbar,3077
crowbar,3078
knife,3079
flashlight,3080
knife,3081
rope,3082
phone,3083
gun,3084
crowbar,3085
rope,3086
knife,3087
flashlight,3088
crowbar,3089
mask,3090
mask,3091
flashlight,3092
hammer,3093
flashlight,3094
flashlight,3095
screwdriver,3096
rope,3097
flashlight,3098
mask,3099
gun,3100
flashlight,3101
hammer,3102
phone,3103
crowbar,3104
rope,3105
mask,3106
rope,3107
knife,3108
flashlight,3109
gun,3110
phone,3111
phone,3112
crowbar,3113
phone,3114
hammer,3115
rope,3116
screwdriver,3117
mask,3118
knife,3119
hammer,3120
mask,3121
knife,3122
knife,3123
crowbar,3124
phone,3125
phone,3126
crowbar,3127
flashlight,3128
mask,3129
mask,3130
rope,3131
crowbar,3132
gun,3133
gun,3134
knife,3135
flashlight,3136
flashlight,3137
phone,3138
knife,3139
screwdriver,3140
knife,3141
phone,3142
screwdriver,3143
screwdriver,3144
mask,3145
knife,3146
mask,3147
crowbar,3148
rope,3149
phone,3150
knife,3151
crowbar,3152
phone,3153
crowbar,3154
knife,3155
rope,3156
crowbar,3157
phone,3158
screwdriver,3159
crowbar,3160
rope,3161
flashlight,3162
mask,3163
gun,3164
knife,3165
rope,3166
knife,3167
phone,3168
screwdriver,3169
knife,3170
flashlight,3171
hammer,3172
flashlight,3173
knife,3174
gun,3175
mask,3176
knife,3177
knife,3178
rope,3179
phone,3180
mask,3181
gun,3182
hammer,3183
knife,3184
flashlight,3185
phone,3186
flashlight,3187
flashlight,3188
knife,3189
knife,3190
flashlight,3191
hammer,3192
screwdriver,3193
knife,3194
gun,3195
hammer,3196
mask,3197
rope,3198
flashlight,3199
knife,3200
crowbar,3201
phone,3202
rope,3203
screwdriver,3204
crowbar,3205
crowbar,3206
flashlight,3207
phone,3208
screwdriver,3209
hammer,3210
flashlight,3211
knife,3212
phone,3213
knife,3214
flashlight,3215
knife,3216
phone,3217
hammer,3218
knife,3219
mask,3220
gun,3221
knife,3222
flashlight,3223
knife,3224
phone,3225
crowbar,3226
knife,3227
mask,3228
gun,3229
rope,3230
knife,3231
hammer,3232
hammer,3233
screwdriver,3234
screwdriver,3235
knife,3236
crowbar,3237
rope,3238
hammer,3239
gun,3240
mask,3241
knife,3242
phone,3243
crowbar,3244
mask,3245
flashlight,3246
flashlight,3247
rope,3248
flashlight,3249
rope,3250
hammer,3251
rope,3252
gun,3253
crowbar,3254
hammer,3255
hammer,3256
crowbar,3257
knife,3258
knife,3259
hammer,3260
screwdriver,3261
flashlight,3262
hammer,3263
screwdriver,3264
crowbar,3265
screwdriver,3266
mask,3267
hammer,3268
hammer,3269
screwdriver,3270
crowbar,3271
gun,3272
gun,3273
knife,3274
knife,3275
gun,3276
phone,3277
screwdriver,3278
screwdriver,3279
knife,3280
gun,3281
crowbar,3282
knife,3283
knife,3284
flashlight,3285
gun,3286
screwdriver,3287
screwdriver,3288
knife,3289
knife,3290
knife,3291
