cap,citta,nome,paese
15000,Palermo,Banca,Italia
15001,Palermo,Enoteca,Italia
15002,Genoa,Salumeria,Italia
15003,Genoa,Salumeria,Italia
15004,Bologna,Pizzeria,Italia
15005,Genoa,Salumeria,Italia
15006,Venezia,Enoteca,Italia
15007,Venice,Ristorante,Italia
15008,Genoa,Salumeria,Italia
15009,Venezia,Salumeria,Italia
15010,Palermo,Ristorante,Italia
15011,Venezia,Banca,Italia
15012,Rome,Enoteca,Italia
15013,Milan,Salumeria,Italia
15014,Rome,Trattoria,Italia
15015,Venice,Ristorante,Italia
15016,Verona,Pizzeria,Italia
15017,Venice,Banca,Italia
15018,Turin,Salumeria,Italia
15019,Naples,Panetteria,Italia
15020,Milan,Salumeria,Italia
15021,Palermo,Salumeria,Italia
15022,Verona,Pizzeria,Italia
15023,Turin,Banca,Italia
15024,Venice,Panetteria,Italia
15025,Milan,Banca,Italia
15026,Bologna,Trattoria,Italia
15027,Rome,Banca,Italia
15028,Milan,Panetteria,Italia
15029,Genoa,Salumeria,Italia
15030,Messina,Enoteca,Italia
15031,Florence,Panetteria,Italia
15032,Naples,Ristorante,Italia
15033,Florence,Panetteria,Italia
15034,Florence,Ristorante,Italia
15035,Palermo,Ristorante,Italia
15036,Venezia,Ristorante,Italia
15037,Genoa,Pizzeria,Italia
15038,Venice,Trattoria,Italia
15039,Turin,Ristorante,Italia
15040,Naples,Ristorante,Italia
15041,Messina,Trattoria,Italia
15042,Venice,Enoteca,Italia
15043,Messina,Panetteria,Italia
15044,Bologna,Salumeria,Italia
15045,Messina,Pizzeria,Italia
15046,Naples,Trattoria,Italia
15047,Rome,Salumeria,Italia
15048,Messina,Banca,Italia
15049,Naples,Salumeria,Italia
15050,Milan,Trattoria,Italia
15051,Genoa,Panetteria,Italia
15052,Milan,Banca,Italia
15053,Bologna,Pizzeria,Italia
15054,Palermo,Ristorante,Italia
15055,Venice,Panetteria,Italia
15056,Genoa,Ristorante,Italia
15057,Palermo,Salumeria,Italia
15058,Messina,Trattoria,Italia
15059,Turin,Panetteria,Italia
15060,Verona,Panetteria,Italia
15061,Venice,Pizzeria,Italia
15062,Verona,Pizzeria,Italia
15063,Rome,Banca,Italia
15064,Naples,Panetteria,Italia
15065,Milan,Panetteria,Italia
15066,Verona,Panetteria,Italia
15067,Naples,Pizzeria,Italia
15068,Messina,Salumeria,Italia
15069,Milan,Enoteca,Italia
15070,Bologna,Trattoria,Italia
15071,Naples,Panetteria,Italia
15072,Verona,Salumeria,Italia
15073,Venice,Ristorante,Italia
15074,Naples,Trattoria,Italia
15075,Rome,Banca,Italia
15076,Turin,Pizzeria,Italia
15077,Palermo,Salumeria,Italia
15078,Venezia,Enoteca,Italia
15079,Milan,Panetteria,Italia
15080,Naples,Trattoria,Italia
15081,Bologna,Pizzeria,Italia
15082,Messina,Trattoria,Italia
15083,Florence,Salumeria,Italia
15084,Bologna,Pizzeria,Italia
15085,Verona,Salumeria,Italia
15086,Messina,Banca,Italia
15087,Genoa,Ristorante,Italia
15088,Venice,Trattoria,Italia
15089,Palermo,Pizzeria,Italia
15090,Naples,Ristorante,Italia
15091,Turin,Trattoria,Italia
15092,Bologna,Panetteria,Italia
15093,Verona,Pizzeria,Italia
15094,Verona,Enoteca,Italia
15095,Messina,Pizzeria,Italia
15096,Venezia,Enoteca,Italia
15097,Turin,Trattoria,Italia
15098,Milan,Enoteca,Italia
15099,Messina,Pizzeria,Italia
15100,Milan,Ristorante,Italia
15101,Messina,Panetteria,Italia
15102,Milan,Enoteca,Italia
15103,Verona,Pizzeria,Italia
15104,Milan,Ristorante,Italia
15105,Palermo,Banca,Italia
15106,Venice,Banca,Italia
15107,Venice,Salumeria,Italia
15108,Venice,Banca,Italia
15109,Verona,Banca,Italia
15110,Venice,Trattoria,Italia
15111,Palermo,Trattoria,Italia
15112,Turin,Salumeria,Italia
15113,Bologna,Salumeria,Italia
15114,Genoa,Banca,Italia
15115,Venice,Salumeria,Italia
15116,Genoa,Salumeria,Italia
15117,Venezia,Pizzeria,Italia
15118,Rome,Trattoria,Italia
15119,Messina,Panetteria,Italia
15120,Verona,Enoteca,Italia
15121,Rome,Enoteca,Italia
15122,Turin,Banca,Italia
15123,Turin,Ristorante,Italia
15124,Venezia,Salumeria,Italia
15125,Rome,Ristorante,Italia
15126,Bologna,Banca,Italia
15127,Venezia,Enoteca,Italia
15128,Venezia,Pizzeria,Italia
15129,Bologna,Ristorante,Italia
15130,Messina,Salumeria,Italia
15131,Genoa,Pizzeria,Italia
15132,Palermo,Panetteria,Italia
15133,Verona,Banca,Italia
15134,Venice,Panetteria,Italia
15135,Rome,Trattoria,Italia
15136,Venezia,Trattoria,Italia
15137,Venezia,Trattoria,Italia
15138,Rome,Enoteca,Italia
15139,Venezia,Salumeria,Italia
15140,Venezia,Salumeria,Italia
15141,Venice,Panetteria,Italia
15142,Genoa,Salumeria,Italia
15143,Milan,Enoteca,Italia
15144,Venezia,Pizzeria,Italia
15145,Naples,Pizzeria,Italia
15146,Verona,Trattoria,Italia
15147,Milan,Panetteria,Italia
15148,Florence,Enoteca,Italia
15149,Rome,Enoteca,Italia
15150,Verona,Pizzeria,Italia
15151,Milan,Panetteria,Italia
15152,Verona,Salumeria,Italia
15153,Turin,Panetteria,Italia
15154,Florence,Enoteca,Italia
15155,Venezia,Banca,Italia
15156,Verona,Trattoria,Italia
15157,Florence,Banca,Italia
15158,Turin,Pizzeria,Italia
15159,Naples,Trattoria,Italia
15160,Florence,Panetteria,Italia
15161,Bologna,Pizzeria,Italia
15162,Genoa,Trattoria,Italia
15163,Naples,Trattoria,Italia
15164,Palermo,Pizzeria,Italia
15165,Milan,Ristorante,Italia
15166,Genoa,Panetteria,Italia
15167,Verona,Trattoria,Italia
15168,Palermo,Pizzeria,Italia
15169,Palermo,Banca,Italia
15170,Rome,Banca,Italia
15171,Florence,Panetteria,Italia
15172,Bologna,Ristorante,Italia
15173,Turin,Enoteca,Italia
15174,Venezia,Pizzeria,Italia
15175,Venezia,Salumeria,Italia
15176,Genoa,Ristorante,Italia
15177,Palermo,Pizzeria,Italia
15178,Messina,Trattoria,Italia
15179,Palermo,Ristorante,Italia
15180,Bologna,Salumeria,Italia
15181,Turin,Salumeria,Italia
15182,Messina,Panetteria,Italia
15183,Naples,Banca,Italia
15184,Naples,Enoteca,Italia
15185,Verona,Salumeria,Italia
15186,Palermo,Salumeria,Italia
15187,Verona,Trattoria,Italia
15188,Naples,Pizzeria,Italia
15189,Venice,Panetteria,Italia
15190,Turin,Banca,Italia
15191,Rome,Salumeria,Italia
15192,Venezia,Enoteca,Italia
15193,Verona,Banca,Italia
15194,Bologna,Ristorante,Italia
15195,Turin,Pizzeria,Italia
15196,Messina,Pizzeria,Italia
15197,Rome,Panetteria,Italia
