nome,numeroSerie
phone,7000
hammer,7001
screwdriver,7002
phone,7003
crowbar,7004
hammer,7005
screwdriver,7006
flashlight,7007
gun,7008
rope,7009
screwdriver,7010
crowbar,7011
flashlight,7012
flashlight,7013
knife,7014
flashlight,7015
phone,7016
hammer,7017
knife,7018
rope,7019
screwdriver,7020
screwdriver,7021
knife,7022
hammer,7023
knife,7024
screwdriver,7025
rope,7026
gun,7027
flashlight,7028
crowbar,7029
phone,7030
gun,7031
knife,7032
knife,7033
mask,7034
flashlight,7035
phone,7036
gun,7037
mask,7038
hammer,7039
rope,7040
knife,7041
gun,7042
knife,7043
screwdriver,7044
knife,7045
screwdriver,7046
hammer,7047
screwdriver,7048
knife,7049
rope,7050
mask,7051
gun,7052
gun,7053
flashlight,7054
rope,7055
mask,7056
hammer,7057
crowbar,7058
screwdriver,7059
crowbar,7060
mask,7061
screwdriver,7062
phone,7063
knife,7064
gun,7065
knife,7066
gun,7067
knife,7068
crowbar,7069
screwdriver,7070
knife,7071
knife,7072
gun,7073
knife,7074
knife,7075
knife,7076
mask,7077
knife,7078
mask,7079
rope,7080
rope,7081
phone,7082
gun,7083
hammer,7084
rope,7085
hammer,7086
hammer,7087
crowbar,7088
flashlight,7089
crowbar,7090
hammer,7091
gun,7092
phone,7093
hammer,7094
screwdriver,7095
mask,7096
knife,7097
knife,7098
flashlight,7099
phone,7100
rope,7101
phone,7102
gun,7103
knife,7104
knife,7105
mask,7106
flashlight,7107
flashlight,7108
screwdriver,7109
rope,7110
screwdriver,7111
knife,7112
screwdriver,7113
crowbar,7114
knife,7115
rope,7116
knife,7117
mask,7118
gun,7119
rope,7120
flashlight,7121
gun,7122
rope,7123
mask,7124
knife,7125
screwdriver,7126
knife,7127
rope,7128
crowbar,7129
crowbar,7130
screwdriver,7131
mask,7132
knife,7133
crowbar,7134
rope,7135
flashlight,7136
knife,7137
gun,7138
phone,7139
crowbar,7140
rope,7141
crowbar,7142
gun,7143
rope,7144
mask,7145
hammer,7146
mask,7147
hammer,7148
mask,7149
gun,7150
knife,7151
crowbar,7152
knife,7153
knife,7154
hammer,7155
mask,7156
hammer,7157
gun,7158
screwdriver,7159
rope,7160
phone,7161
gun,7162
mask,7163
mask,7164
knife,7165
hammer,7166
knife,7167
knife,7168
mask,7169
screwdriver,7170
screwdriver,7171
knife,7172
phone,7173
crowbar,7174
knife,7175
rope,7176
knife,7177
screwdriver,7178
screwdriver,7179
hammer,7180
screwdriver,7181
crowbar,7182
crowbar,7183
flashlight,7184
flashlight,7185
rope,7186
rope,7187
screwdriver,7188
crowbar,7189
screwdriver,7190
knife,7191
rope,7192
gun,7193
phone,7194
screwdriver,7195
mask,7196
knife,7197
mask,7198
knife,7199
hammer,7200
knife,7201
mask,7202
flashlight,7203
flashlight,7204
screwdriver,7205
knife,7206
rope,7207
phone,7208
knife,7209
mask,7210
gun,7211
knife,7212
knife,7213
mask,7214
hammer,7215
knife,7216
mask,7217
knife,7218
mask,7219
rope,7220
knife,7221
knife,7222
mask,7223
knife,7224
crowbar,7225
gun,7226
screwdriver,7227
crowbar,7228
crowbar,7229
crowbar,7230
gun,7231
mask,7232
knife,7233
rope,7234
knife,7235
hammer,7236
crowbar,7237
crowbar,7238
crowbar,7239
phone,7240
mask,7241
hammer,7242
hammer,7243
gun,7244
rope,7245
screwdriver,7246
mask,7247
phone,7248
phone,7249
knife,7250
rope,7251
mask,7252
mask,7253
flashlight,7254
mask,7255
rope,7256
knife,7257
mask,7258
gun,7259
screwdriver,7260
hammer,7261
knife,7262
screwdriver,7263
knife,7264
rope,7265
phone,7266
crowbar,7267
knife,7268
phone,7269
knife,7270
knife,7271
crowbar,7272
knife,7273
gun,7274
knife,7275
flashlight,7276
knife,7277
phone,7278
crowbar,7279
crowbar,7280
crowbar,7281
hammer,7282
crowbar,7283
mask,7284
mask,7285
flashlight,7286
phone,7287
hammer,7288
screwdriver,7289
screwdriver,7290
phone,7291
flashlight,7292
flashlight,7293
mask,7294
screwdriver,7295
knife,7296
rope,7297
phone,7298
mask,7299
mask,7300
phone,7301
screwdriver,7302
rope,7303
rope,7304
mask,7305
knife,7306
screwdriver,7307
phone,7308
rope,7309
mask,7310
mask,7311
crowbar,7312
screwdriver,7313
phone,7314
hammer,7315
phone,7316
hammer,7317
mask,7318
hammer,7319
phone,7320
rope,7321
crowbar,7322
knife,7323
phone,7324
mask,7325
phone,7326
gun,7327
phone,7328
hammer,7329
gun,7330
knife,7331
knife,7332
crowbar,7333
gun,7334
rope,7335
mask,7336
crowbar,7337
knife,7338
hammer,7339
flashlight,7340
flashlight,7341
rope,7342
rope,7343
knife,7344
phone,7345
hammer,7346
gun,7347
phone,7348
knife,7349
knife,7350
knife,7351
knife,7352
knife,7353
gun,7354
rope,7355
gun,7356
mask,7357
knife,7358
phone,7359
screwdriver,7360
flashlight,7361
screwdriver,7362
crowbar,7363
knife,7364
rope,7365
hammer,7366
phone,7367
mask,7368
gun,7369
knife,7370
crowbar,7371
knife,7372
hammer,7373
crowbar,7374
crowbar,7375
rope,7376
flashlight,7377
hammer,7378
gun,7379
phone,7380
hammer,7381
hammer,7382
flashlight,7383
screwdriver,7384
screwdriver,7385
phone,7386
flashlight,7387
gun,7388
crowbar,7389
flashlight,7390
phone,7391
flashlight,7392
hammer,7393
rope,7394
gun,7395
knife,7396
flashlight,7397
rope,7398
screwdriver,7399
mask,7400
hammer,7401
rope,7402
gun,7403
crowbar,7404
gun,7405
knife,7406
hammer,7407
hammer,7408
rope,7409
phone,7410
gun,7411
hammer,7412
flashlight,7413
rope,7414
screwdriver,7415
knife,7416
gun,7417
mask,7418
knife,7419
crowbar,7420
knife,7421
flashlight,7422
mask,7423
phone,7424
hammer,7425
knife,7426
hammer,7427
phone,7428
rope,7429
rope,7430
flashlight,7431
rope,7432
crowbar,7433
knife,7434
flashlight,7435
knife,7436
mask,7437
knife,7438
flashlight,7439
hammer,7440
flashlight,7441
rope,7442
gun,7443
knife,7444
rope,7445
mask,7446
flashlight,7447
knife,7448
knife,7449
crowbar,7450
flashlight,7451
hammer,7452
phone,7453
crowbar,7454
rope,7455
gun,7456
mask,7457
flashlight,7458
knife,7459
rope,7460
mask,7461
hammer,7462
knife,7463
knife,7464
phone,7465
knife,7466
hammer,7467
screwdriver,7468
crowbar,7469
rope,7470
mask,7471
mask,7472
knife,7473
screwdriver,7474
flashlight,7475
mask,7476
screwdriver,7477
knife,7478
screwdriver,7479
hammer,7480
flashlight,7481
screwdriver,7482
phone,7483
hammer,7484
crowbar,7485
flashlight,7486
mask,7487
knife,7488
knife,7489
crowbar,7490
mask,7491
