cap,citta,nome,paese
29000,Rome,Banca,Italia
29001,Naples,Trattoria,Italia
29002,Naples,Ristorante,Italia
29003,Naples,Salumeria,Italia
29004,Messina,Panetteria,Italia
29005,Naples,Pizzeria,Italia
29006,Naples,Panetteria,Italia
29007,Florence,Salumeria,Italia
29008,Venice,Banca,Italia
29009,Florence,Salumeria,Italia
29010,Rome,Trattoria,Italia
29011,Florence,Panetteria,Italia
29012,Naples,Enoteca,Italia
29013,Verona,Ristorante,Italia
29014,Florence,Banca,Italia
29015,Rome,Trattoria,Italia
29016,Florence,Salumeria,Italia
29017,Milan,Pizzeria,Italia
29018,Turin,Pizzeria,Italia
29019,Milan,Ristorante,Italia
29020,Messina,Ristorante,Italia
29021,Naples,Trattoria,Italia
29022,Venice,Panetteria,Italia
29023,Turin,Salumeria,Italia
29024,Milan,Enoteca,Italia
29025,Genoa,Salumeria,Italia
29026,Messina,Panetteria,Italia
29027,Messina,Banca,Italia
29028,Bologna,Pizzeria,Italia
29029,Bologna,Panetteria,Italia
29030,Venice,Enoteca,Italia
29031,Bologna,Enoteca,Italia
29032,Palermo,Pizzeria,Italia
29033,Palermo,Trattoria,Italia
29034,Verona,Ristorante,Italia
29035,Verona,Pizzeria,Italia
29036,Messina,Pizzeria,Italia
29037,Naples,Trattoria,Italia
29038,Verona,Pizzeria,Italia
29039,Milan,Banca,Italia
29040,Milan,Panetteria,Italia
29041,Verona,Trattoria,Italia
29042,Milan,Salumeria,Italia
29043,Florence,Trattoria,Italia
29044,Turin,Panetteria,Italia
29045,Bologna,Ristorante,Italia
29046,Venezia,Pizzeria,Italia
29047,Verona,Enoteca,Italia
29048,Turin,Trattoria,Italia
29049,Genoa,Pizzeria,Italia
29050,Verona,Panetteria,Italia
29051,Rome,Pizzeria,Italia
29052,Turin,Trattoria,Italia
29053,Florence,Salumeria,Italia
29054,Turin,Salumeria,Italia
29055,Venice,Trattoria,Italia
29056,Milan,Banca,Italia
29057,Florence,Trattoria,Italia
29058,Bologna,Pizzeria,Italia
29059,Messina,Banca,Italia
29060,Verona,Salumeria,Italia
29061,Venezia,Salumeria,Italia
29062,Milan,Ristorante,Italia
29063,Bologna,Panetteria,Italia
29064,Turin,Pizzeria,Italia
29065,Milan,Enoteca,Italia
29066,Messina,Salumeria,Italia
29067,Rome,Banca,Italia
29068,Turin,Ristorante,Italia
29069,Turin,Salumeria,Italia
29070,Venice,Pizzeria,Italia
29071,Venice,Salumeria,Italia
29072,Florence,Ristorante,Italia
29073,Venezia,Banca,Italia
29074,Genoa,Ristorante,Italia
29075,Milan,Trattoria,Italia
29076,Palermo,Enoteca,Italia
29077,Bologna,Salumeria,Italia
29078,Naples,Enoteca,Italia
29079,Messina,Enoteca,Italia
29080,Venezia,Banca,Italia
29081,Turin,Banca,Italia
