nome,numeroSerie
gun,20000
gun,20001
screwdriver,20002
rope,20003
screwdriver,20004
rope,20005
screwdriver,20006
gun,20007
rope,20008
crowbar,20009
gun,20010
crowbar,20011
gun,20012
flashlight,20013
flashlight,20014
flashlight,20015
screwdriver,20016
rope,20017
mask,20018
gun,20019
knife,20020
knife,20021
crowbar,20022
hammer,20023
phone,20024
hammer,20025
phone,20026
gun,20027
crowbar,20028
screwdriver,20029
mask,20030
screwdriver,20031
screwdriver,20032
phone,20033
screwdriver,20034
phone,20035
knife,20036
phone,20037
screwdriver,20038
mask,20039
phone,20040
crowbar,20041
hammer,20042
crowbar,20043
screwdriver,20044
crowbar,20045
hammer,20046
crowbar,20047
flashlight,20048
hammer,20049
knife,20050
hammer,20051
gun,20052
crowbar,20053
crowbar,20054
rope,20055
mask,20056
mask,20057
knife,20058
gun,20059
hammer,20060
knife,20061
phone,20062
flashlight,20063
screwdriver,20064
crowbar,20065
mask,20066
knife,20067
phone,20068
crowbar,20069
crowbar,20070
rope,20071
mask,20072
rope,20073
gun,20074
screwdriver,20075
phone,20076
knife,20077
gun,20078
knife,20079
knife,20080
phone,20081
rope,20082
crowbar,20083
hammer,20084
screwdriver,20085
knife,20086
knife,20087
knife,20088
knife,20089
rope,20090
gun,20091
knife,20092
rope,20093
gun,20094
knife,20095
phone,20096
knife,20097
gun,20098
phone,20099
hammer,20100
mask,20101
flashlight,20102
mask,20103
flashlight,20104
knife,20105
hammer,20106
crowbar,20107
hammer,20108
rope,20109
crowbar,20110
hammer,20111
flashlight,20112
screwdriver,20113
phone,20114
gun,20115
phone,20116
crowbar,20117
knife,20118
knife,20119
hammer,20120
crowbar,20121
knife,20122
flashlight,20123
knife,20124
rope,20125
knife,20126
knife,20127
hammer,20128
hammer,20129
phone,20130
hammer,20131
phone,20132
hammer,20133
phone,20134
hammer,20135
knife,20136
screwdriver,20137
knife,20138
screwdriver,20139
hammer,20140
screwdriver,20141
hammer,20142
gun,20143
phone,20144
flashlight,20145
phone,20146
flashlight,20147
rope,20148
phone,20149
flashlight,20150
screwdriver,20151
hammer,20152
knife,20153
gun,20154
knife,20155
gun,20156
screwdriver,20157
hammer,20158
knife,20159
screwdriver,20160
gun,20161
knife,20162
phone,20163
mask,20164
knife,20165
screwdriver,20166
flashlight,20167
knife,20168
rope,20169
gun,20170
flashlight,20171
crowbar,20172
screwdriver,20173
hammer,20174
rope,20175
gun,20176
screwdriver,20177
knife,20178
hammer,20179
knife,20180
knife,20181
rope,20182
knife,20183
phone,20184
phone,20185
flashlight,20186
flashlight,20187
phone,20188
flashlight,20189
gun,20190
hammer,20191
gun,20192
crowbar,20193
phone,20194
rope,20195
knife,20196
mask,20197
hammer,20198
phone,20199
screwdriver,20200
crowbar,20201
mask,20202
screwdriver,20203
flashlight,20204
phone,20205
mask,20206
crowbar,20207
mask,20208
flashlight,20209
rope,20210
gun,20211
mask,20212
knife,20213
gun,20214
screwdriver,20215
knife,20216
gun,20217
knife,20218
rope,20219
screwdriver,20220
gun,20221
screwdriver,20222
screwdriver,20223
knife,20224
mask,20225
gun,20226
mask,20227
hammer,20228
phone,20229
flashlight,20230
flashlight,20231
knife,20232
crowbar,20233
rope,20234
flashlight,20235
screwdriver,20236
knife,20237
knife,20238
crowbar,20239
crowbar,20240
crowbar,20241
crowbar,20242
crowbar,20243
rope,20244
crowbar,20245
gun,20246
crowbar,20247
knife,20248
screwdriver,20249
screwdriver,20250
phone,20251
phone,20252
crowbar,20253
phone,20254
crowbar,20255
crowbar,20256
knife,20257
hammer,20258
knife,20259
hammer,20260
screwdriver,20261
flashlight,20262
crowbar,20263
knife,20264
screwdriver,20265
screwdriver,20266
mask,20267
knife,20268
knife,20269
gun,20270
phone,20271
knife,20272
mask,20273
flashlight,20274
mask,20275
hammer,20276
mask,20277
screwdriver,20278
mask,20279
rope,20280
gun,20281
crowbar,20282
knife,20283
gun,20284
screwdriver,20285
hammer,20286
screwdriver,20287
mask,20288
screwdriver,20289
flashlight,20290
knife,20291
crowbar,20292
mask,20293
knife,20294
phone,20295
screwdriver,20296
knife,20297
screwdriver,20298
screwdriver,20299
knife,20300
rope,20301
knife,20302
crowbar,20303
phone,20304
gun,20305
mask,20306
gun,20307
flashlight,20308
phone,20309
hammer,20310
crowbar,20311
phone,20312
rope,20313
gun,20314
hammer,20315
knife,20316
hammer,20317
phone,20318
gun,20319
mask,20320
hammer,20321
gun,20322
knife,20323
phone,20324
mask,20325
knife,20326
crowbar,20327
knife,20328
hammer,20329
gun,20330
gun,20331
rope,20332
crowbar,20333
rope,20334
phone,20335
gun,20336
hammer,20337
knife,20338
gun,20339
gun,20340
rope,20341
gun,20342
hammer,20343
mask,20344
crowbar,20345
knife,20346
knife,20347
hammer,20348
flashlight,20349
crowbar,20350
mask,20351
phone,20352
flashlight,20353
crowbar,20354
rope,20355
phone,20356
phone,20357
rope,20358
hammer,20359
flashlight,20360
flashlight,20361
mask,20362
flashlight,20363
screwdriver,20364
hammer,20365
phone,20366
knife,20367
phone,20368
knife,20369
knife,20370
gun,20371
knife,20372
mask,20373
knife,20374
crowbar,20375
screwdriver,20376
gun,20377
gun,20378
knife,20379
screwdriver,20380
crowbar,20381
screwdriver,20382
knife,20383
crowbar,20384
phone,20385
gun,20386
rope,20387
crowbar,20388
mask,20389
flashlight,20390
crowbar,20391
phone,20392
screwdriver,20393
gun,20394
phone,20395
gun,20396
flashlight,20397
knife,20398
gun,20399
crowbar,20400
rope,20401
knife,20402
knife,20403
flashlight,20404
mask,20405
flashlight,20406
crowbar,20407
knife,20408
phone,20409
rope,20410
mask,20411
gun,20412
screwdriver,20413
crowbar,20414
knife,20415
knife,20416
knife,20417
knife,20418
knife,20419
knife,20420
phone,20421
knife,20422
gun,20423
mask,20424
mask,20425
knife,20426
crowbar,20427
phone,20428
crowbar,20429
screwdriver,20430
mask,20431
screwdriver,20432
flashlight,20433
crowbar,20434
hammer,20435
mask,20436
knife,20437
knife,20438
gun,20439
knife,20440
crowbar,20441
crowbar,20442
knife,20443
phone,20444
knife,20445
mask,20446
hammer,20447
crowbar,20448
rope,20449
phone,20450
mask,20451
phone,20452
knife,20453
gun,20454
flashlight,20455
crowbar,20456
hammer,20457
knife,20458
mask,20459
knife,20460
gun,20461
