cap,citta,nome,paese
22000,Venice,Banca,Italia
22001,Venice,Trattoria,Italia
22002,Venice,Trattoria,Italia
22003,Milan,Ristorante,Italia
22004,Venice,Salumeria,Italia
22005,Naples,Trattoria,Italia
22006,Messina,Pizzeria,Italia
22007,Venice,Panetteria,Italia
22008,Venice,Pizzeria,Italia
22009,Palermo,Ristorante,Italia
22010,Turin,Salumeria,Italia
22011,Milan,Banca,Italia
22012,Genoa,Trattoria,Italia
22013,Genoa,Enoteca,Italia
22014,Rome,Enoteca,Italia
22015,Venezia,Trattoria,Italia
22016,Milan,Pizzeria,Italia
22017,Messina,Enoteca,Italia
22018,Genoa,Trattoria,Italia
22019,Venice,Pizzeria,Italia
22020,Genoa,Enoteca,Italia
22021,Florence,Salumeria,Italia
22022,Bologna,Banca,Italia
22023,Genoa,Ristorante,Italia
22024,Palermo,Pizzeria,Italia
22025,Florence,Banca,Italia
22026,Rome,Ristorante,Italia
22027,Turin,Salumeria,Italia
22028,Genoa,Salumeria,Italia
22029,Milan,Pizzeria,Italia
22030,Milan,Pizzeria,Italia
22031,Florence,Banca,Italia
22032,Milan,Enoteca,Italia
22033,Naples,Ristorante,Italia
22034,Venice,Salumeria,Italia
22035,Bologna,Salumeria,Italia
22036,Genoa,Pizzeria,Italia
22037,Genoa,Pizzeria,Italia
22038,Venezia,Trattoria,Italia
22039,Milan,Trattoria,Italia
22040,Verona,Enoteca,Italia
22041,Genoa,Enoteca,Italia
22042,Naples,Banca,Italia
22043,Turin,Pizzeria,Italia
22044,Genoa,Pizzeria,Italia
22045,Naples,Trattoria,Italia
22046,Messina,Pizzeria,Italia
22047,Venice,Enoteca,Italia
22048,Palermo,Banca,Italia
22049,Bologna,Panetteria,Italia
22050,Messina,Banca,Italia
22051,Messina,Ristorante,Italia
22052,Verona,Salumeria,Italia
22053,Rome,Panetteria,Italia
22054,Florence,Pizzeria,Italia
22055,Rome,Trattoria,Italia
22056,Genoa,Banca,Italia
22057,Turin,Ristorante,Italia
22058,Palermo,Enoteca,Italia
22059,Florence,Trattoria,Italia
22060,Verona,Ristorante,Italia
22061,Palermo,Salumeria,Italia
22062,Florence,Pizzeria,Italia
22063,Turin,Pizzeria,Italia
22064,Palermo,Pizzeria,Italia
22065,Rome,Pizzeria,Italia
22066,Venice,Panetteria,Italia
22067,Naples,Pizzeria,Italia
22068,Florence,Banca,Italia
22069,Palermo,Ristorante,Italia
22070,Venice,Salumeria,Italia
22071,Milan,Panetteria,Italia
22072,Turin,Ristorante,Italia
22073,Turin,Banca,Italia
22074,Florence,Enoteca,Italia
22075,Naples,Panetteria,Italia
22076,Rome,Pizzeria,Italia
22077,Naples,Banca,Italia
22078,Venezia,Salumeria,Italia
22079,Rome,Trattoria,Italia
22080,Genoa,Panetteria,Italia
22081,Genoa,Enoteca,Italia
22082,Milan,Trattoria,Italia
22083,Venice,Panetteria,Italia
22084,Florence,Pizzeria,Italia
22085,Venezia,Salumeria,Italia
22086,Genoa,Panetteria,Italia
22087,Venice,Banca,Italia
22088,Palermo,Salumeria,Italia
22089,Bologna,Trattoria,Italia
22090,Naples,Panetteria,Italia
22091,Palermo,Enoteca,Italia
22092,Milan,Panetteria,Italia
22093,Turin,Banca,Italia
22094,Florence,Banca,Italia
22095,Venezia,Banca,Italia
22096,Genoa,Ristorante,Italia
22097,Bologna,Pizzeria,Italia
22098,Florence,Panetteria,Italia
22099,Venice,Ristorante,Italia
22100,Venice,Ristorante,Italia
22101,Florence,Enoteca,Italia
22102,Palermo,Ristorante,Italia
22103,Palermo,Salumeria,Italia
22104,Rome,Enoteca,Italia
22105,Messina,Panetteria,Italia
22106,Rome,Panetteria,Italia
22107,Palermo,Trattoria,Italia
22108,Bologna,Ristorante,Italia
22109,Rome,Salumeria,Italia
22110,Turin,Trattoria,Italia
22111,Genoa,Pizzeria,Italia
22112,Bologna,Salumeria,Italia
22113,Palermo,Enoteca,Italia
22114,Venezia,Panetteria,Italia
22115,Palermo,Ristorante,Italia
22116,Verona,Ristorante,Italia
22117,Palermo,Ristorante,Italia
22118,Bologna,Enoteca,Italia
22119,Milan,Trattoria,Italia
22120,Milan,Panetteria,Italia
22121,Venice,Pizzeria,Italia
22122,Messina,Ristorante,Italia
22123,Palermo,Panetteria,Italia
22124,Messina,Trattoria,Italia
22125,Turin,Ristorante,Italia
22126,Rome,Salumeria,Italia
22127,Bologna,Enoteca,Italia
22128,Venezia,Pizzeria,Italia
22129,Genoa,Enoteca,Italia
22130,Bologna,Banca,Italia
22131,Venice,Enoteca,Italia
22132,Venice,Trattoria,Italia
22133,Genoa,Ristorante,Italia
22134,Rome,Trattoria,Italia
22135,Venice,Enoteca,Italia
22136,Naples,Ristorante,Italia
22137,Turin,Panetteria,Italia
22138,Palermo,Salumeria,Italia
22139,Naples,Salumeria,Italia
22140,Milan,Banca,Italia
22141,Rome,Banca,Italia
22142,Rome,Salumeria,Italia
22143,Messina,Trattoria,Italia
22144,Rome,Enoteca,Italia
22145,Messina,Enoteca,Italia
22146,Naples,Pizzeria,Italia
22147,Palermo,Banca,Italia
22148,Turin,Banca,Italia
22149,Palermo,Pizzeria,Italia
22150,Florence,Salumeria,Italia
22151,Messina,Ristorante,Italia
22152,Messina,Salumeria,Italia
22153,Rome,Trattoria,Italia
22154,Messina,Banca,Italia
22155,Florence,Salumeria,Italia
22156,Venezia,Banca,Italia
22157,Palermo,Salumeria,Italia
22158,Bologna,Pizzeria,Italia
22159,Palermo,Panetteria,Italia
22160,Turin,Pizzeria,Italia
22161,Messina,Trattoria,Italia
22162,Verona,Enoteca,Italia
22163,Turin,Salumeria,Italia
22164,Messina,Trattoria,Italia
22165,Bologna,Banca,Italia
22166,Turin,Panetteria,Italia
22167,Messina,Banca,Italia
22168,Palermo,Pizzeria,Italia
22169,Rome,Trattoria,Italia
22170,Venezia,Enoteca,Italia
22171,Messina,Ristorante,Italia
22172,Genoa,Salumeria,Italia
22173,Genoa,Enoteca,Italia
22174,Messina,Pizzeria,Italia
22175,Bologna,Ristorante,Italia
22176,Milan,Pizzeria,Italia
22177,Venice,Trattoria,Italia
22178,Venezia,Pizzeria,Italia
22179,Verona,Panetteria,Italia
22180,Rome,Banca,Italia
22181,Turin,Pizzeria,Italia
22182,Rome,Trattoria,Italia
22183,Palermo,Enoteca,Italia
22184,Bologna,Enoteca,Italia
22185,Bologna,Salumeria,Italia
22186,Florence,Ristorante,Italia
22187,Messina,Banca,Italia
22188,Rome,Enoteca,Italia
22189,Venezia,Salumeria,Italia
22190,Rome,Trattoria,Italia
22191,Rome,Pizzeria,Italia
22192,Palermo,Enoteca,Italia
22193,Venezia,Ristorante,Italia
22194,Palermo,Ristorante,Italia
22195,Florence,Banca,Italia
22196,Venezia,Panetteria,Italia
22197,Milan,Enoteca,Italia
22198,Bologna,Panetteria,Italia
22199,Venezia,Panetteria,Italia
22200,Verona,Banca,Italia
22201,Verona,Trattoria,Italia
22202,Venice,Trattoria,Italia
22203,Florence,Pizzeria,Italia
22204,Messina,Enoteca,Italia
22205,Venezia,Panetteria,Italia
22206,Florence,Trattoria,Italia
22207,Messina,Salumeria,Italia
22208,Verona,Panetteria,Italia
22209,Rome,Salumeria,Italia
22210,Naples,Pizzeria,Italia
22211,Palermo,Panetteria,Italia
22212,Verona,Banca,Italia
22213,Genoa,Ristorante,Italia
22214,Milan,Ristorante,Italia
22215,Turin,Trattoria,Italia
22216,Rome,Salumeria,Italia
22217,Bologna,Enoteca,Italia
22218,Bologna,Panetteria,Italia
22219,Verona,Banca,Italia
22220,Milan,Salumeria,Italia
22221,Palermo,Trattoria,Italia
22222,Venezia,Banca,Italia
22223,Venice,Enoteca,Italia
22224,Bologna,Enoteca,Italia
22225,Palermo,Pizzeria,Italia
22226,Messina,Banca,Italia
22227,Turin,Trattoria,Italia
22228,Genoa,Panetteria,Italia
22229,Verona,Pizzeria,Italia
22230,Milan,Banca,Italia
22231,Palermo,Enoteca,Italia
22232,Turin,Salumeria,Italia
22233,Turin,Panetteria,Italia
22234,Genoa,Pizzeria,Italia
22235,Naples,Banca,Italia
22236,Naples,Panetteria,Italia
22237,Venice,Trattoria,Italia
22238,Venezia,Salumeria,Italia
22239,Genoa,Salumeria,Italia
22240,Naples,Ristorante,Italia
22241,Venezia,Salumeria,Italia
22242,Rome,Ristorante,Italia
22243,Messina,Panetteria,Italia
22244,Naples,Ristorante,Italia
22245,Milan,Ristorante,Italia
22246,Turin,Salumeria,Italia
22247,Messina,Panetteria,Italia
22248,Florence,Pizzeria,Italia
22249,Rome,Salumeria,Italia
22250,Bologna,Pizzeria,Italia
22251,Turin,Enoteca,Italia
22252,Venezia,Banca,Italia
22253,Venice,Panetteria,Italia
22254,Verona,Salumeria,Italia
22255,Venice,Panetteria,Italia
22256,Rome,Panetteria,Italia
22257,Rome,Banca,Italia
22258,Messina,Pizzeria,Italia
22259,Florence,Enoteca,Italia
22260,Verona,Banca,Italia
22261,Palermo,Panetteria,Italia
22262,Venice,Banca,Italia
22263,Venezia,Ristorante,Italia
22264,Venice,Banca,Italia
22265,Bologna,Enoteca,Italia
22266,Verona,Pizzeria,Italia
22267,Milan,Trattoria,Italia
22268,Naples,Banca,Italia
22269,Venezia,Ristorante,Italia
22270,Palermo,Salumeria,Italia
22271,Naples,Ristorante,Italia
22272,Genoa,Trattoria,Italia
22273,Naples,Enoteca,Italia
22274,Palermo,Enoteca,Italia
22275,Verona,Pizzeria,Italia
22276,Verona,Trattoria,Italia
22277,Milan,Enoteca,Italia
22278,Turin,Enoteca,Italia
22279,Turin,Banca,Italia
22280,Rome,Salumeria,Italia
22281,Venezia,Ristorante,Italia
22282,Rome,Pizzeria,Italia
22283,Genoa,Pizzeria,Italia
22284,Rome,Trattoria,Italia
22285,Rome,Banca,Italia
22286,Verona,Pizzeria,Italia
22287,Florence,Pizzeria,Italia
22288,Palermo,Salumeria,Italia
22289,Venezia,Ristorante,Italia
22290,Genoa,Panetteria,Italia
22291,Verona,Ristorante,Italia
22292,Rome,Enoteca,Italia
22293,Florence,Panetteria,Italia
22294,Florence,Ristorante,Italia
22295,Naples,Trattoria,Italia
22296,Rome,Pizzeria,Italia
22297,Bologna,Enoteca,Italia
22298,Bologna,Trattoria,Italia
22299,Venice,Salumeria,Italia
22300,Venezia,Trattoria,Italia
22301,Turin,Enoteca,Italia
22302,Venice,Trattoria,Italia
22303,Genoa,Trattoria,Italia
22304,Verona,Enoteca,Italia
22305,Bologna,Salumeria,Italia
22306,Bologna,Salumeria,Italia
22307,Verona,Panetteria,Italia
22308,Palermo,Panetteria,Italia
22309,Naples,Banca,Italia
22310,Florence,Ristorante,Italia
22311,Turin,Trattoria,Italia
22312,Venezia,Banca,Italia
22313,Rome,Pizzeria,Italia
22314,Messina,Banca,Italia
22315,Naples,Salumeria,Italia
22316,Naples,Enoteca,Italia
22317,Palermo,Ristorante,Italia
22318,Verona,Enoteca,Italia
22319,Turin,Enoteca,Italia
22320,Genoa,Banca,Italia
22321,Genoa,Trattoria,Italia
22322,Genoa,Panetteria,Italia
22323,Bologna,Panetteria,Italia
22324,Messina,Pizzeria,Italia
22325,Turin,Banca,Italia
22326,Palermo,Panetteria,Italia
22327,Venice,Pizzeria,Italia
22328,Venice,Trattoria,Italia
22329,Verona,Ristorante,Italia
22330,Naples,Enoteca,Italia
22331,Florence,Ristorante,Italia
22332,Florence,Enoteca,Italia
22333,Messina,Banca,Italia
22334,Florence,Trattoria,Italia
22335,Venice,Pizzeria,Italia
22336,Naples,Enoteca,Italia
22337,Milan,Trattoria,Italia
22338,Verona,Trattoria,Italia
22339,Venezia,Ristorante,Italia
22340,Venice,Enoteca,Italia
22341,Turin,Salumeria,Italia
22342,Palermo,Banca,Italia
22343,Turin,Salumeria,Italia
22344,Florence,Panetteria,Italia
22345,Venezia,Banca,Italia
22346,Florence,Pizzeria,Italia
22347,Palermo,Salumeria,Italia
22348,Rome,Panetteria,Italia
22349,Rome,Enoteca,Italia
22350,Bologna,Ristorante,Italia
22351,Milan,Salumeria,Italia
22352,Florence,Enoteca,Italia
22353,Rome,Banca,Italia
22354,Venezia,Enoteca,Italia
22355,Messina,Trattoria,Italia
22356,Naples,Pizzeria,Italia
22357,Messina,Banca,Italia
22358,Venice,Salumeria,Italia
22359,Bologna,Pizzeria,Italia
22360,Venice,Banca,Italia
22361,Venezia,Enoteca,Italia
22362,Florence,Enoteca,Italia
22363,Bologna,Trattoria,Italia
22364,Venezia,Banca,Italia
22365,Venice,Ristorante,Italia
22366,Verona,Trattoria,Italia
22367,Venice,Ristorante,Italia
22368,Rome,Salumeria,Italia
22369,Turin,Salumeria,Italia
22370,Florence,Pizzeria,Italia
22371,Bologna,Ristorante,Italia
22372,Bologna,Ristorante,Italia
22373,Naples,Ristorante,Italia
22374,Florence,Enoteca,Italia
22375,Turin,Trattoria,Italia
22376,Venezia,Trattoria,Italia
22377,Turin,Salumeria,Italia
22378,Milan,Ristorante,Italia
22379,Naples,Salumeria,Italia
22380,Bologna,Panetteria,Italia
22381,Venezia,Enoteca,Italia
22382,Milan,Trattoria,Italia
22383,Turin,Pizzeria,Italia
22384,Milan,Salumeria,Italia
22385,Bologna,Trattoria,Italia
22386,Rome,Banca,Italia
22387,Naples,Salumeria,Italia
22388,Florence,Banca,Italia
22389,Venice,Ristorante,Italia
22390,Messina,Salumeria,Italia
22391,Verona,Banca,Italia
22392,Turin,Trattoria,Italia
22393,Florence,Enoteca,Italia
22394,Rome,Salumeria,Italia
22395,Venice,Trattoria,Italia
22396,Genoa,Pizzeria,Italia
22397,Venezia,Pizzeria,Italia
22398,Messina,Enoteca,Italia
22399,Florence,Ristorante,Italia
22400,Naples,Pizzeria,Italia
22401,Rome,Panetteria,Italia
22402,Venice,Trattoria,Italia
22403,Genoa,Panetteria,Italia
22404,Genoa,Banca,Italia
22405,Rome,Salumeria,Italia
22406,Rome,Panetteria,Italia
22407,Bologna,Banca,Italia
22408,Milan,Pizzeria,Italia
22409,Genoa,Pizzeria,Italia
22410,Turin,Trattoria,Italia
22411,Bologna,Salumeria,Italia
22412,Turin,Enoteca,Italia
22413,Messina,Trattoria,Italia
22414,Bologna,Enoteca,Italia
22415,Venice,Trattoria,Italia
22416,Naples,Pizzeria,Italia
22417,Messina,Enoteca,Italia
22418,Florence,Ristorante,Italia
22419,Messina,Pizzeria,Italia
22420,Bologna,Salumeria,Italia
22421,Naples,Banca,Italia
22422,Verona,Banca,Italia
22423,Venice,Ristorante,Italia
22424,Venice,Trattoria,Italia
22425,Bologna,Ristorante,Italia
22426,Rome,Banca,Italia
22427,Milan,Banca,Italia
22428,Palermo,Salumeria,Italia
22429,Messina,Ristorante,Italia
22430,Messina,Trattoria,Italia
22431,Florence,Ristorante,Italia
22432,Genoa,Ristorante,Italia
22433,Palermo,Ristorante,Italia
22434,Bologna,Panetteria,Italia
22435,Bologna,Ristorante,Italia
22436,Rome,Pizzeria,Italia
22437,Rome,Enoteca,Italia
22438,Verona,Trattoria,Italia
22439,Venice,Pizzeria,Italia
22440,Venezia,Panetteria,Italia
22441,Venice,Enoteca,Italia
22442,Naples,Trattoria,Italia
22443,Palermo,Enoteca,Italia
22444,Florence,Salumeria,Italia
22445,Turin,Panetteria,Italia
22446,Palermo,Enoteca,Italia
22447,Venezia,Ristorante,Italia
22448,Verona,Trattoria,Italia
22449,Rome,Panetteria,Italia
22450,Rome,Trattoria,Italia
22451,Naples,Banca,Italia
22452,Bologna,Pizzeria,Italia
22453,Milan,Trattoria,Italia
22454,Bologna,Trattoria,Italia
22455,Rome,Ristorante,Italia
22456,Florence,Enoteca,Italia
22457,Verona,Pizzeria,Italia
22458,Milan,Banca,Italia
22459,Naples,Ristorante,Italia
22460,Palermo,Panetteria,Italia
22461,Turin,Ristorante,Italia
22462,Milan,Enoteca,Italia
22463,Venice,Pizzeria,Italia
22464,Bologna,Ristorante,Italia
22465,Genoa,Enoteca,Italia
22466,Venezia,Ristorante,Italia
22467,Turin,Enoteca,Italia
22468,Florence,Panetteria,Italia
22469,Milan,Panetteria,Italia
22470,Turin,Salumeria,Italia
22471,Bologna,Ristorante,Italia
22472,Florence,Panetteria,Italia
22473,Florence,Banca,Italia
22474,Turin,Enoteca,Italia
22475,Rome,Pizzeria,Italia
22476,Milan,Panetteria,Italia
22477,Naples,Ristorante,Italia
22478,Verona,Trattoria,Italia
22479,Florence,Salumeria,Italia
22480,Palermo,Panetteria,Italia
22481,Verona,Salumeria,Italia
22482,Turin,Panetteria,Italia
22483,Florence,Ristorante,Italia
22484,Genoa,Panetteria,Italia
22485,Milan,Trattoria,Italia
22486,Palermo,Trattoria,Italia
22487,Venezia,Trattoria,Italia
22488,Florence,Pizzeria,Italia
22489,Florence,Enoteca,Italia
22490,Turin,Ristorante,Italia
22491,Milan,Enoteca,Italia
22492,Venezia,Panetteria,Italia
22493,Turin,Enoteca,Italia
22494,Genoa,Trattoria,Italia
22495,Bologna,Pizzeria,Italia
22496,Milan,Banca,Italia
22497,Naples,Salumeria,Italia
22498,Naples,Trattoria,Italia
22499,Venice,Trattoria,Italia
22500,Milan,Enoteca,Italia
22501,Verona,Salumeria,Italia
22502,Rome,Pizzeria,Italia
22503,Turin,Trattoria,Italia
22504,Genoa,Banca,Italia
22505,Naples,Ristorante,Italia
22506,Bologna,Ristorante,Italia
22507,Bologna,Trattoria,Italia
22508,Genoa,Panetteria,Italia
22509,Verona,Enoteca,Italia
22510,Naples,Enoteca,Italia
22511,Rome,Ristorante,Italia
22512,Milan,Panetteria,Italia
22513,Bologna,Ristorante,Italia
22514,Turin,Enoteca,Italia
22515,Turin,Trattoria,Italia
22516,Florence,Salumeria,Italia
22517,Venezia,Trattoria,Italia
22518,Genoa,Salumeria,Italia
22519,Turin,Banca,Italia
22520,Verona,Pizzeria,Italia
22521,Palermo,Salumeria,Italia
22522,Palermo,Enoteca,Italia
22523,Venezia,Trattoria,Italia
22524,Milan,Banca,Italia
22525,Venice,Panetteria,Italia
22526,Bologna,Enoteca,Italia
22527,Palermo,Salumeria,Italia
22528,Milan,Salumeria,Italia
22529,Genoa,Panetteria,Italia
22530,Rome,Salumeria,Italia
22531,Rome,Panetteria,Italia
22532,Naples,Panetteria,Italia
22533,Venice,Ristorante,Italia
22534,Genoa,Banca,Italia
22535,Florence,Banca,Italia
22536,Bologna,Banca,Italia
22537,Verona,Banca,Italia
22538,Verona,Ristorante,Italia
22539,Naples,Pizzeria,Italia
22540,Milan,Salumeria,Italia
22541,Naples,Salumeria,Italia
22542,Genoa,Pizzeria,Italia
22543,Naples,Banca,Italia
22544,Rome,Trattoria,Italia
22545,Florence,Enoteca,Italia
22546,Bologna,Enoteca,Italia
22547,Bologna,Pizzeria,Italia
22548,Turin,Enoteca,Italia
