cap,citta,nome,paese
30000,Messina,Panetteria,Italia
30001,Messina,Panetteria,Italia
30002,Venezia,Ristorante,Italia
30003,Florence,Banca,Italia
30004,Verona,Enoteca,Italia
30005,Genoa,Panetteria,Italia
30006,Verona,Enoteca,Italia
30007,Florence,Panetteria,Italia
30008,Venice,Ristorante,Italia
30009,Palermo,Banca,Italia
30010,Rome,Enoteca,Italia
30011,Palermo,Panetteria,Italia
30012,Bologna,Trattoria,Italia
30013,Venice,Ristorante,Italia
30014,Turin,Enoteca,Italia
30015,Naples,Pizzeria,Italia
30016,Naples,Pizzeria,Italia
30017,Messina,Enoteca,Italia
30018,Messina,Salumeria,Italia
30019,Messina,Ristorante,Italia
30020,Messina,Trattoria,Italia
30021,Verona,Salumeria,Italia
30022,Venezia,Pizzeria,Italia
30023,Palermo,Trattoria,Italia
30024,Venice,Salumeria,Italia
30025,Turin,Salumeria,Italia
30026,Milan,Pizzeria,Italia
30027,Naples,Salumeria,Italia
30028,Florence,Banca,Italia
30029,Milan,Enoteca,Italia
30030,Rome,Trattoria,Italia
30031,Venezia,Trattoria,Italia
30032,Venice,Panetteria,Italia
30033,Messina,Panetteria,Italia
30034,Messina,Trattoria,Italia
30035,Naples,Panetteria,Italia
30036,Florence,Salumeria,Italia
30037,Turin,Trattoria,Italia
30038,Milan,Pizzeria,Italia
30039,Naples,Pizzeria,Italia
30040,Venice,Banca,Italia
30041,Milan,Banca,Italia
30042,Naples,Pizzeria,Italia
30043,Verona,Ristorante,Italia
30044,Venice,Ristorante,Italia
30045,Palermo,Banca,Italia
30046,Genoa,Trattoria,Italia
30047,Turin,Ristorante,Italia
30048,Genoa,Trattoria,Italia
30049,Venice,Trattoria,Italia
30050,Naples,Ristorante,Italia
30051,Venezia,Salumeria,Italia
30052,Rome,Trattoria,Italia
30053,Palermo,Salumeria,Italia
30054,Venice,Panetteria,Italia
30055,Naples,Trattoria,Italia
30056,Bologna,Trattoria,Italia
30057,Naples,Enoteca,Italia
30058,Venice,Salumeria,Italia
30059,Turin,Trattoria,Italia
30060,Naples,Pizzeria,Italia
30061,Milan,Pizzeria,Italia
30062,Naples,Panetteria,Italia
30063,Venice,Trattoria,Italia
30064,Messina,Banca,Italia
30065,Milan,Ristorante,Italia
30066,Turin,Enoteca,Italia
30067,Naples,Trattoria,Italia
30068,Venice,Panetteria,Italia
